Year,Month,Day,Temperature,Humidity,Wind
2013,6,12,20.600,56.000,12.742
2013,6,13,22.500,44.000,14.013
2013,6,14,21.200,54.000,12.623
2013,6,15,22.300,44.000,7.446
2013,6,16,23.200,39.000,8.798
2013,6,17,21.000,70.000,24.385
2013,6,18,19.300,83.000,17.950
2013,6,19,19.200,58.000,19.458
2013,6,20,18.400,55.000,17.281
2013,6,21,19.300,63.000,10.758
2013,6,22,18.600,64.000,14.440
2013,6,23,18.000,76.000,9.367
2013,6,24,16.000,63.000,18.425
2013,6,25,17.700,70.000,9.858
2013,6,26,18.300,72.000,8.981
2013,6,27,19.000,67.000,15.875
2013,6,28,19.200,69.000,12.852
2013,6,29,20.300,65.000,10.635
2013,6,30,19.500,74.000,10.140
2013,7,1,21.700,49.000,12.460
2013,7,2,20.700,66.000,7.150
2013,7,3,21.200,72.000,9.013
2013,7,4,20.600,76.000,10.638
2013,7,5,23.300,62.000,9.825
2013,7,6,25.500,43.000,10.515
2013,7,7,27.000,35.000,11.906
2013,7,8,25.600,40.000,9.265
2013,7,9,25.200,41.000,9.731
2013,7,10,24.500,49.000,14.502
2013,7,11,23.000,61.000,9.562
2013,7,12,25.300,50.000,12.646
2013,7,13,25.200,46.000,16.758
2013,7,14,25.300,41.000,12.190
2013,7,15,25.800,42.000,9.760
2013,7,16,26.000,48.000,14.352
2013,7,17,25.400,58.000,10.300
2013,7,18,22.600,62.000,16.577
2013,7,19,23.900,63.000,10.165
2013,7,20,24.400,54.000,10.246
2013,7,21,24.500,58.000,8.429
2013,7,22,25.500,48.000,8.733
2013,7,23,25.000,56.000,16.465
2013,7,24,25.400,52.000,15.648
2013,7,25,26.200,48.000,12.856
2013,7,26,26.700,45.000,9.219
2013,7,27,25.900,72.000,12.404
2013,7,28,26.300,49.000,13.429
2013,7,29,23.400,49.000,14.412
2013,7,30,23.700,59.000,12.342
2013,7,31,26.200,46.000,11.265
2013,8,1,26.400,40.000,15.919
2013,8,2,25.900,46.000,13.340
2013,8,3,23.800,62.000,8.071
2013,8,4,26.100,46.000,9.388
2013,8,5,26.300,42.000,14.737
2013,8,6,25.600,64.000,10.035
2013,8,7,23.600,74.000,7.562
2013,8,8,20.900,56.000,14.219
2013,8,9,22.800,50.000,18.856
2013,8,10,23.300,58.000,9.167
2013,8,11,25.100,47.000,9.431
2013,8,12,26.600,32.000,15.873
2013,8,13,26.400,44.000,11.115
2013,8,14,24.200,61.000,14.796
2013,8,15,23.400,60.000,7.879
2013,8,16,23.400,69.000,16.640
2013,8,17,23.500,60.000,9.125
2013,8,18,24.000,64.000,15.602
2013,8,19,25.000,59.000,13.535
2013,8,20,23.700,59.000,14.110
2013,8,21,23.300,63.000,12.537
2013,8,22,22.900,67.000,16.823
2013,8,23,23.500,68.000,10.467
2013,8,24,22.900,65.000,10.862
2013,8,25,19.900,63.000,17.050
2013,8,26,17.700,84.000,12.519
2013,8,27,20.600,62.000,13.010
2013,8,28,20.000,72.000,9.027
2013,8,29,20.900,59.000,11.048
2013,8,30,23.000,45.000,13.485
2013,8,31,22.700,50.000,16.650
2013,9,1,22.800,53.000,17.358
2013,9,2,22.800,51.000,9.463
2013,9,3,22.200,49.000,10.319
2013,9,4,22.000,66.000,8.704
2013,9,5,23.700,44.000,10.721
2013,9,6,22.300,64.000,17.067
2013,9,7,20.100,76.000,11.767
2013,9,8,20.000,78.000,7.775
2013,9,9,18.900,76.000,11.300
2013,9,10,20.800,70.000,11.454
2013,9,11,15.300,84.000,12.483
2013,9,12,17.500,68.000,7.604
2013,9,13,19.600,65.000,10.419
2013,9,14,20.800,69.000,20.156
2013,9,15,17.900,86.000,10.102
2013,9,16,20.100,62.000,12.350
2013,9,17,17.900,72.000,12.562
2013,9,18,20.100,59.000,14.127
2013,9,19,20.000,66.000,18.652
2013,9,20,21.100,50.000,17.198
2013,9,21,21.300,64.000,10.356
2013,9,22,20.500,64.000,5.485
2013,9,23,20.000,66.000,7.746
2013,9,24,19.800,75.000,15.604
2013,9,25,21.200,72.000,20.365
2013,9,26,22.000,75.000,14.033
2013,9,27,23.000,59.000,14.198
2013,9,28,21.000,74.000,15.421
2013,9,29,21.000,49.000,11.796
2013,9,30,21.100,53.000,10.535
2013,10,1,24.100,51.000,11.996
2013,10,2,22.600,67.000,13.810
2013,10,3,20.600,88.000,22.244
2013,10,4,18.900,91.000,20.740
2013,10,5,18.700,72.000,13.748
2013,10,6,17.600,73.000,10.810
2013,10,7,17.900,69.000,11.696
2013,10,8,17.800,71.000,9.667
2013,10,9,16.900,80.000,8.506
2013,10,10,16.300,71.000,11.627
2013,10,11,9.700,87.000,13.850
2013,10,12,12.900,68.000,14.188
2013,10,13,16.400,66.000,10.354
2013,10,14,17.900,62.000,14.433
2013,10,15,19.000,60.000,13.135
2013,10,16,19.500,64.000,6.767
2013,10,17,18.000,85.000,9.638
2013,10,18,19.600,79.000,17.433
2013,10,19,19.200,85.000,8.735
2013,10,20,19.700,76.000,11.725
2013,10,21,19.300,80.000,13.071
2013,10,22,19.500,80.000,11.950
2013,10,23,19.800,60.000,13.679
2013,10,24,19.300,62.000,9.998
2013,10,25,19.300,84.000,9.992
2013,10,26,18.900,88.000,21.540
2013,10,27,20.700,49.000,16.369
2013,10,28,21.300,48.000,17.308
2013,10,29,13.800,69.000,12.633
2013,10,30,12.200,48.000,14.638
2013,10,31,13.900,40.000,17.458
2013,11,1,15.200,37.000,19.179
2013,11,2,17.500,39.000,16.238
2013,11,3,15.700,65.000,12.081
2013,11,4,13.400,64.000,14.510
2013,11,5,15.600,62.000,12.654
2013,11,6,18.400,59.000,17.798
2013,11,7,17.400,68.000,8.652
2013,11,8,16.900,53.000,16.771
2013,11,9,13.500,44.000,16.121
2013,11,10,13.700,52.000,18.629
2013,11,11,13.600,69.000,11.531
2013,11,12,15.200,54.000,11.277
2013,11,13,14.700,67.000,13.513
2013,11,14,12.700,59.000,19.615
2013,11,15,8.900,36.000,18.294
2013,11,16,8.600,78.000,35.567
2013,11,17,10.100,92.000,23.965
2013,11,18,10.400,92.000,25.079
2013,11,19,10.900,64.000,19.379
2013,11,20,6.600,38.000,14.192
2013,11,21,6.100,61.000,11.285
2013,11,22,6.300,47.000,16.550
2013,11,23,5.400,47.000,19.854
2013,11,24,7.300,46.000,22.917
2013,11,25,6.400,50.000,26.285
2013,11,26,5.800,50.000,18.346
2013,11,27,3.700,54.000,23.060
2013,11,28,5.900,45.000,15.925
2013,11,29,4.800,54.000,18.512
2013,11,30,4.000,61.000,20.492
2013,12,1,8.300,43.000,23.492
2013,12,2,6.400,44.000,27.765
2013,12,3,11.500,43.000,17.556
2013,12,4,13.000,31.000,19.148
2013,12,5,8.500,54.000,41.706
2013,12,6,6.600,60.000,37.394
2013,12,7,10.000,44.000,12.133
2013,12,8,8.700,76.000,8.881
2013,12,9,8.800,72.000,18.685
2013,12,10,9.000,69.000,9.750
2013,12,11,9.200,68.000,12.396
2013,12,12,9.600,67.000,18.233
2013,12,13,7.500,67.000,11.550
2013,12,14,9.300,56.000,15.440
2013,12,15,10.000,52.000,25.400
2013,12,16,9.100,79.000,11.590
2013,12,17,10.100,81.000,7.846
2013,12,18,10.300,70.000,14.800
2013,12,19,9.000,82.000,15.750
2013,12,20,8.800,75.000,12.056
2013,12,21,8.600,45.000,14.338
2013,12,22,10.300,41.000,18.783
2013,12,23,8.500,55.000,23.035
2013,12,24,9.800,77.000,26.373
2013,12,25,9.700,73.000,21.304
2013,12,26,6.300,56.000,11.596
2013,12,27,9.200,60.000,12.256
2013,12,28,11.400,50.000,15.881
2013,12,29,7.100,51.000,21.679
2013,12,30,6.000,53.000,20.371
2013,12,31,7.000,53.000,17.365
2014,1,1,9.400,57.000,19.823
2014,1,2,12.100,60.000,15.479
2014,1,3,12.700,67.000,11.252
2014,1,4,10.400,76.000,15.798
2014,1,5,7.100,55.000,22.283
2014,1,6,11.500,59.000,22.219
2014,1,7,11.900,57.000,11.573
2014,1,8,10.500,71.000,6.765
2014,1,9,10.100,63.000,5.933
2014,1,10,7.500,85.000,6.050
2014,1,11,9.800,85.000,10.285
2014,1,12,9.700,82.000,12.198
2014,1,13,8.100,80.000,12.435
2014,1,14,6.600,65.000,11.510
2014,1,15,7.600,70.000,20.700
2014,1,16,10.100,78.000,15.106
2014,1,17,8.600,63.000,17.640
2014,1,18,9.000,90.000,18.671
2014,1,19,7.500,83.000,13.171
2014,1,20,5.700,64.000,22.233
2014,1,21,6.700,50.000,24.248
2014,1,22,6.400,71.000,17.683
2014,1,23,7.100,68.000,18.523
2014,1,24,9.000,64.000,21.100
2014,1,25,10.400,78.000,11.769
2014,1,26,11.600,56.000,20.300
2014,1,27,9.900,52.000,12.721
2014,1,28,5.400,59.000,17.554
2014,1,29,6.500,69.000,15.598
2014,1,30,6.000,74.000,19.046
2014,1,31,6.400,68.000,16.027
2014,2,1,7.300,82.000,15.031
2014,2,2,6.000,54.000,19.275
2014,2,3,6.700,57.000,21.131
2014,2,4,6.700,62.000,17.235
2014,2,5,9.900,64.000,19.996
2014,2,6,10.300,62.000,17.129
2014,2,7,10.300,56.000,13.035
2014,2,8,10.400,59.000,23.942
2014,2,9,7.000,60.000,14.138
2014,2,10,7.300,75.000,17.115
2014,2,11,5.000,60.000,28.373
2014,2,12,7.500,55.000,24.148
2014,2,13,11.900,57.000,15.473
2014,2,14,13.400,67.000,16.990
2014,2,15,14.400,49.000,18.419
2014,2,16,8.400,73.000,15.427
2014,2,17,7.900,66.000,11.044
2014,2,18,9.500,69.000,25.010
2014,2,19,9.300,63.000,20.963
2014,2,20,9.800,60.000,18.017
2014,2,21,9.900,66.000,10.573
2014,2,22,9.400,53.000,9.631
2014,2,23,10.000,58.000,16.708
2014,2,24,9.100,76.000,9.183
2014,2,25,9.600,71.000,17.519
2014,2,26,8.000,52.000,13.048
2014,2,27,6.400,60.000,14.508
2014,2,28,8.400,54.000,15.121
2014,3,1,6.400,61.000,13.456
2014,3,2,8.600,73.000,14.258
2014,3,3,9.700,56.000,13.390
2014,3,4,8.200,53.000,13.408
2014,3,5,10.200,54.000,12.598
2014,3,6,10.400,59.000,13.562
2014,3,7,12.500,37.000,19.021
2014,3,8,12.200,50.000,12.285
2014,3,9,11.500,50.000,14.710
2014,3,10,13.200,28.000,15.215
2014,3,11,11.100,56.000,10.335
2014,3,12,10.300,59.000,20.892
2014,3,13,10.300,63.000,14.496
2014,3,14,12.000,45.000,11.037
2014,3,15,15.600,34.000,17.823
2014,3,16,16.900,35.000,22.573
2014,3,17,17.500,32.000,16.604
2014,3,18,15.800,50.000,11.371
2014,3,19,12.500,69.000,11.019
2014,3,20,12.500,69.000,8.404
2014,3,21,11.100,79.000,16.137
2014,3,22,11.900,81.000,13.290
2014,3,23,8.500,46.000,15.562
2014,3,24,9.100,49.000,20.883
2014,3,25,9.200,55.000,17.306
2014,3,26,7.100,57.000,20.256
2014,3,27,8.300,62.000,18.160
2014,3,28,10.000,69.000,10.546
2014,3,29,10.900,68.000,37.198
2014,3,30,10.700,92.000,26.221
2014,3,31,11.200,92.000,11.373
2014,4,1,11.600,71.000,13.202
2014,4,2,11.800,82.000,24.481
2014,4,3,10.900,92.000,22.554
2014,4,4,13.000,61.000,21.125
2014,4,5,13.700,59.000,10.848
2014,4,6,15.500,52.000,13.533
2014,4,7,16.200,56.000,17.062
2014,4,8,14.700,67.000,9.681
2014,4,9,15.100,62.000,14.660
2014,4,10,16.100,56.000,10.371
2014,4,11,15.800,64.000,14.208
2014,4,12,14.200,73.000,11.415
2014,4,13,16.800,61.000,15.544
2014,4,14,17.100,50.000,16.490
2014,4,15,16.800,49.000,13.487
2014,4,16,13.800,59.000,8.675
2014,4,17,13.500,70.000,11.473
2014,4,18,16.600,56.000,13.400
2014,4,19,12.900,71.000,12.579
2014,4,20,11.000,83.000,12.685
2014,4,21,12.000,90.000,9.935
2014,4,22,13.400,83.000,10.531
2014,4,23,15.400,64.000,16.725
2014,4,24,16.200,55.000,12.783
2014,4,25,13.600,60.000,13.950
2014,4,26,14.500,49.000,18.575
2014,4,27,13.700,55.000,12.419
2014,4,28,13.600,64.000,14.731
2014,4,29,13.400,73.000,7.683
2014,4,30,14.900,70.000,9.644
2014,5,1,15.400,67.000,8.594
2014,5,2,13.700,67.000,13.656
2014,5,3,15.400,56.000,17.175
2014,5,4,13.400,63.000,17.017
2014,5,5,14.800,55.000,18.750
2014,5,6,14.600,70.000,16.117
2014,5,7,16.000,65.000,4.956
2014,5,8,17.100,54.000,17.617
2014,5,9,18.200,53.000,12.725
2014,5,10,19.600,46.000,8.915
2014,5,11,17.100,65.000,9.331
2014,5,12,14.100,73.000,10.800
2014,5,13,11.100,85.000,10.860
2014,5,14,14.000,68.000,13.956
2014,5,15,15.200,61.000,14.981
2014,5,16,14.400,59.000,14.775
2014,5,17,15.600,59.000,17.417
2014,5,18,15.400,61.000,12.221
2014,5,19,14.800,76.000,11.723
2014,5,20,14.700,91.000,18.646
2014,5,21,15.800,91.000,16.142
2014,5,22,16.200,50.000,21.877
2014,5,23,16.100,47.000,17.671
2014,5,24,14.400,62.000,10.531
2014,5,25,15.700,60.000,11.017
2014,5,26,12.600,89.000,9.519
2014,5,27,14.400,71.000,11.040
2014,5,28,14.400,79.000,12.733
2014,5,29,14.400,71.000,16.967
2014,5,30,13.800,75.000,11.879
2014,5,31,15.900,55.000,19.454
2014,6,1,18.500,47.000,16.838
2014,6,2,18.000,50.000,14.046
2014,6,3,17.600,53.000,11.817
2014,6,4,17.800,61.000,10.829
2014,6,5,17.600,61.000,6.440
2014,6,6,18.300,67.000,9.210
2014,6,7,20.900,57.000,18.919
2014,6,8,23.200,47.000,9.129
2014,6,9,24.300,34.000,6.058
2014,6,10,23.400,38.000,9.473
2014,6,11,24.400,37.000,9.827
2014,6,12,26.000,31.000,13.985
2014,6,13,25.800,34.000,17.583
2014,6,14,24.300,44.000,17.500
2014,6,15,18.300,66.000,13.694
2014,6,16,18.900,57.000,15.198
2014,6,17,18.500,64.000,14.162
2014,6,18,18.500,55.000,15.188
2014,6,19,19.900,54.000,14.635
2014,6,20,22.000,43.000,19.381
2014,6,21,23.200,38.000,13.973
2014,6,22,21.200,74.000,6.683
2014,6,23,22.100,70.000,9.606
2014,6,24,20.000,71.000,18.923
2014,6,25,18.900,66.000,16.923
2014,6,26,21.600,56.000,14.948
2014,6,27,21.400,66.000,11.704
2014,6,28,22.700,55.000,14.173
2014,6,29,20.100,60.000,14.048
2014,6,30,19.400,62.000,11.846
2014,7,1,20.900,71.000,11.702
2014,7,2,20.400,77.000,19.131
2014,7,3,21.000,54.000,27.281
2014,7,4,21.500,60.000,13.338
2014,7,5,23.300,50.000,16.162
2014,7,6,21.800,67.000,16.571
2014,7,7,16.900,85.000,16.367
2014,7,8,18.400,69.000,12.019
2014,7,9,18.600,68.000,11.779
2014,7,10,19.200,57.000,15.450
2014,7,11,19.500,52.000,16.048
2014,7,12,19.800,64.000,7.171
2014,7,13,20.100,67.000,13.429
2014,7,14,20.300,81.000,6.729
2014,7,15,20.900,78.000,10.254
2014,7,16,24.100,52.000,12.783
2014,7,17,24.700,49.000,21.346
2014,7,18,24.800,43.000,11.367
2014,7,19,24.600,62.000,14.496
2014,7,20,24.000,40.000,16.540
2014,7,21,21.600,51.000,12.600
2014,7,22,23.100,44.000,13.510
2014,7,23,23.100,47.000,11.744
2014,7,24,24.400,44.000,7.994
2014,7,25,22.800,59.000,9.410
2014,7,26,22.700,62.000,16.710
2014,7,27,23.600,61.000,12.135
2014,7,28,21.200,81.000,10.029
2014,7,29,18.800,76.000,15.402
2014,7,30,21.600,53.000,14.667
2014,7,31,23.400,51.000,15.283
2014,8,1,22.700,64.000,10.746
2014,8,2,22.100,71.000,10.373
2014,8,3,22.000,77.000,8.096
2014,8,4,23.400,75.000,8.037
2014,8,5,22.700,59.000,9.833
2014,8,6,22.900,64.000,14.800
2014,8,7,23.100,76.000,13.963
2014,8,8,23.400,72.000,12.100
2014,8,9,23.800,67.000,13.106
2014,8,10,24.400,75.000,11.838
2014,8,11,23.800,71.000,8.079
2014,8,12,21.700,69.000,12.342
2014,8,13,22.000,67.000,14.500
2014,8,14,19.700,56.000,17.160
2014,8,15,19.500,78.000,11.521
2014,8,16,17.900,68.000,16.006
2014,8,17,20.100,68.000,18.692
2014,8,18,21.200,75.000,16.679
2014,8,19,21.200,67.000,9.708
2014,8,20,20.400,66.000,9.152
2014,8,21,19.600,62.000,7.044
2014,8,22,18.300,83.000,14.217
2014,8,23,18.300,77.000,14.504
2014,8,24,20.500,77.000,13.256
2014,8,25,22.000,82.000,15.250
2014,8,26,23.600,71.000,12.171
2014,8,27,23.500,60.000,10.496
2014,8,28,23.100,68.000,9.742
2014,8,29,22.500,71.000,10.021
2014,8,30,22.800,55.000,6.746
2014,8,31,22.500,58.000,14.260
2014,9,1,21.800,76.000,10.326
2014,9,2,21.500,81.000,6.908
2014,9,3,21.100,65.000,9.440
2014,9,4,20.900,76.000,6.658
2014,9,5,21.100,85.000,8.477
2014,9,6,22.100,80.000,15.252
2014,9,7,22.800,80.000,12.875
2014,9,8,22.900,77.000,9.883
2014,9,9,22.500,67.000,9.733
2014,9,10,23.700,55.000,11.338
2014,9,11,23.000,73.000,10.737
2014,9,12,22.000,65.000,8.196
2014,9,13,21.300,73.000,7.750
2014,9,14,21.700,80.000,8.506
2014,9,15,21.100,70.000,10.629
2014,9,16,21.900,74.000,9.967
2014,9,17,21.100,81.000,9.229
2014,9,18,22.200,76.000,8.094
2014,9,19,22.300,74.000,12.929
2014,9,20,23.800,49.000,14.485
2014,9,21,22.200,55.000,10.904
2014,9,22,18.400,75.000,11.840
2014,9,23,16.600,86.000,11.123
2014,9,24,17.400,75.000,11.277
2014,9,25,16.800,70.000,14.150
2014,9,26,17.600,68.000,9.198
2014,9,27,18.700,61.000,11.940
2014,9,28,17.800,86.000,17.402
2014,9,29,20.200,77.000,8.590
2014,9,30,17.900,90.000,11.035
2014,10,1,19.200,74.000,10.110
2014,10,2,20.200,60.000,10.794
2014,10,3,19.700,59.000,7.777
2014,10,4,19.300,70.000,15.310
2014,10,5,17.000,80.000,10.127
2014,10,6,18.000,83.000,11.217
2014,10,7,19.900,68.000,15.496
2014,10,8,20.400,63.000,15.394
2014,10,9,19.600,79.000,11.985
2014,10,10,19.400,77.000,10.031
2014,10,11,18.800,75.000,13.548
2014,10,12,19.300,75.000,13.654
2014,10,13,17.800,64.000,19.565
2014,10,14,16.400,74.000,9.558
2014,10,15,16.900,55.000,15.758
2014,10,16,19.200,59.000,14.396
2014,10,17,20.600,58.000,17.143
2014,10,18,22.000,49.000,16.998
2014,10,19,20.200,71.000,8.365
2014,10,20,22.900,47.000,15.756
2014,10,21,21.200,61.000,16.535
2014,10,22,17.000,69.000,11.065
2014,10,23,16.900,48.000,12.348
2014,10,24,20.400,33.000,13.619
2014,10,25,20.700,56.000,9.192
2014,10,26,17.400,86.000,9.758
2014,10,27,15.400,91.000,11.119
2014,10,28,15.000,92.000,10.838
2014,10,29,16.300,87.000,5.748
2014,10,30,16.400,94.000,6.508
2014,10,31,16.100,93.000,5.513
2014,11,1,16.000,88.000,8.154
2014,11,2,16.100,91.000,11.883
2014,11,3,15.700,99.000,25.446
2014,11,4,12.200,85.000,24.529
2014,11,5,10.100,74.000,18.181
2014,11,6,10.300,59.000,16.029
2014,11,7,12.100,70.000,14.794
2014,11,8,12.400,81.000,14.198
2014,11,9,11.100,67.000,24.258
2014,11,10,10.800,81.000,13.531
2014,11,11,10.400,84.000,18.567
2014,11,12,11.200,77.000,11.425
2014,11,13,13.500,65.000,18.931
2014,11,14,14.700,94.000,12.890
2014,11,15,12.000,68.000,13.142
2014,11,16,11.000,60.000,13.319
2014,11,17,10.600,62.000,12.121
2014,11,18,10.500,66.000,15.077
2014,11,19,11.900,71.000,15.425
2014,11,20,13.500,93.000,6.577
2014,11,21,14.600,95.000,7.490
2014,11,22,15.300,97.000,14.185
2014,11,23,16.400,86.000,21.302
2014,11,24,15.800,88.000,19.473
2014,11,25,14.600,100.000,7.608
2014,11,26,12.900,99.000,12.102
2014,11,27,12.500,96.000,12.537
2014,11,28,14.400,100.000,17.948
2014,11,29,14.100,100.000,24.040
2014,11,30,12.900,99.000,35.171
2014,12,1,11.800,86.000,16.412
2014,12,2,10.100,67.000,20.077
2014,12,3,7.700,84.000,19.881
2014,12,4,6.900,100.000,24.019
2014,12,5,6.800,89.000,26.392
2014,12,6,6.300,77.000,23.240
2014,12,7,7.000,52.000,30.785
2014,12,8,8.500,63.000,27.067
2014,12,9,6.700,36.000,29.800
2014,12,10,6.800,43.000,39.010
2014,12,11,10.000,64.000,21.615
2014,12,12,9.600,79.000,21.988
2014,12,13,10.800,83.000,16.954
2014,12,14,11.700,91.000,15.121
2014,12,15,8.900,97.000,22.575
2014,12,16,7.700,80.000,32.360
2014,12,17,8.300,79.000,19.010
2014,12,18,11.500,68.000,38.029
2014,12,19,10.400,85.000,29.948
2014,12,20,9.400,84.000,27.650
2014,12,21,8.700,70.000,25.421
2014,12,22,9.900,81.000,7.198
2014,12,23,10.300,59.000,13.610
2014,12,24,8.800,77.000,12.527
2014,12,25,8.800,53.000,22.562
2014,12,26,6.700,68.000,19.502
2014,12,27,6.600,81.000,25.123
2014,12,28,6.900,51.000,14.654
2014,12,29,5.100,27.000,22.025
2014,12,30,5.100,32.000,24.456
2014,12,31,6.600,51.000,21.717
2015,1,1,6.700,64.000,14.175
2015,1,2,10.300,31.000,26.990
2015,1,3,11.400,34.000,31.881
2015,1,4,11.100,50.000,18.240
2015,1,5,10.600,71.000,14.902
2015,1,6,7.300,87.000,18.648
2015,1,7,8.600,91.000,5.267
2015,1,8,8.000,70.000,16.865
2015,1,9,8.600,59.000,33.177
2015,1,10,13.000,54.000,27.108
2015,1,11,9.800,69.000,16.898
2015,1,12,10.100,58.000,30.404
2015,1,13,10.700,89.000,16.958
2015,1,14,10.600,70.000,17.967
2015,1,15,10.600,79.000,21.558
2015,1,16,8.500,88.000,15.921
2015,1,17,5.600,69.000,20.883
2015,1,18,6.500,64.000,20.733
2015,1,19,4.500,100.000,17.244
2015,1,20,4.200,87.000,23.823
2015,1,21,3.600,75.000,22.467
2015,1,22,5.400,65.000,21.215
2015,1,23,6.200,51.000,26.451
2015,1,24,6.900,43.000,39.831
2015,1,25,8.400,28.000,21.842
2015,1,26,5.600,49.000,21.410
2015,1,27,6.700,69.000,28.381
2015,1,28,7.200,64.000,17.454
2015,1,29,9.100,65.000,16.412
2015,1,30,9.600,62.000,10.054
2015,1,31,6.700,70.000,10.542
2015,2,1,3.900,67.000,15.390
2015,2,2,3.700,68.000,19.652
2015,2,3,4.400,89.000,12.860
2015,2,4,1.200,90.000,24.510
2015,2,5,3.300,45.000,17.123
2015,2,6,1.700,40.000,22.683
2015,2,7,4.000,61.000,11.742
2015,2,8,3.900,60.000,34.462
2015,2,9,6.500,56.000,13.990
2015,2,10,9.800,37.000,21.571
2015,2,11,9.300,46.000,7.877
2015,2,12,8.800,67.000,7.369
2015,2,13,10.100,62.000,17.135
2015,2,14,9.100,61.000,12.192
2015,2,15,8.200,79.000,8.031
2015,2,16,9.200,64.000,9.862
2015,2,17,9.300,62.000,14.685
2015,2,18,8.800,60.000,16.096
2015,2,19,8.000,71.000,9.827
2015,2,20,7.500,86.000,14.825
2015,2,21,6.900,83.000,13.992
2015,2,22,7.300,35.000,18.696
2015,2,23,10.200,63.000,15.287
2015,2,24,7.300,57.000,12.671
2015,2,25,8.900,51.000,11.971
2015,2,26,10.200,76.000,13.117
2015,2,27,9.400,69.000,15.323
2015,2,28,7.000,57.000,15.798
2015,3,1,12.400,74.000,11.479
2015,3,2,14.500,71.000,11.817
2015,3,3,11.400,81.000,10.890
2015,3,4,7.900,86.000,13.229
2015,3,5,9.500,33.000,16.821
2015,3,6,9.400,57.000,18.821
2015,3,7,10.800,60.000,14.800
2015,3,8,9.900,54.000,9.713
2015,3,9,12.000,48.000,9.796
2015,3,10,13.400,47.000,14.648
2015,3,11,16.200,42.000,9.127
2015,3,12,13.700,64.000,13.592
2015,3,13,10.200,82.000,11.833
2015,3,14,5.400,79.000,13.752
2015,3,15,7.100,65.000,15.167
2015,3,16,7.200,81.000,9.249
2015,3,17,9.500,78.000,11.573
2015,3,18,10.000,93.000,27.056
2015,3,19,11.300,66.000,29.079
2015,3,20,11.400,70.000,35.856
2015,3,21,10.300,100.000,29.942
2015,3,22,9.600,89.000,19.479
2015,3,23,9.800,98.000,24.215
2015,3,24,9.000,100.000,25.227
2015,3,25,7.700,98.000,20.333
2015,3,26,9.200,57.000,16.321
2015,3,27,12.300,59.000,10.119
2015,3,28,14.100,64.000,20.900
2015,3,29,13.800,63.000,13.650
2015,3,30,15.700,51.000,20.998
2015,3,31,14.600,71.000,15.446
2015,4,1,11.400,84.000,18.648
2015,4,2,11.500,69.000,12.750
2015,4,3,11.600,84.000,10.781
2015,4,4,11.200,89.000,9.142
2015,4,5,10.800,72.000,14.392
2015,4,6,10.100,69.000,7.794
2015,4,7,10.300,64.000,13.287
2015,4,8,10.500,49.000,16.794
2015,4,9,10.700,62.000,6.640
2015,4,10,12.100,65.000,7.377
2015,4,11,12.000,81.000,13.485
2015,4,12,13.700,48.000,9.704
2015,4,13,16.000,43.000,7.981
2015,4,14,17.500,37.000,9.562
2015,4,15,15.600,45.000,14.227
2015,4,16,14.300,86.000,9.412
2015,4,17,15.200,68.000,11.150
2015,4,18,15.600,66.000,12.019
2015,4,19,12.700,89.000,10.248
2015,4,20,12.800,86.000,11.983
2015,4,21,16.700,59.000,8.796
2015,4,22,14.600,49.000,7.183
2015,4,23,16.100,59.000,13.515
2015,4,24,16.000,66.000,14.448
2015,4,25,14.500,96.000,11.362
2015,4,26,14.600,95.000,9.373
2015,4,27,14.100,70.000,12.573
2015,4,28,13.400,63.000,16.575
2015,4,29,13.500,83.000,11.681
2015,4,30,15.000,79.000,15.394
2015,5,1,18.100,62.000,15.906
2015,5,2,20.000,59.000,14.152
2015,5,3,22.900,48.000,12.090
2015,5,4,18.900,68.000,9.383
2015,5,5,19.000,61.000,11.385
2015,5,6,17.900,61.000,9.148
2015,5,7,16.700,58.000,14.129
2015,5,8,18.200,70.000,16.292
2015,5,9,18.500,68.000,18.033
2015,5,10,19.900,60.000,13.758
2015,5,11,20.900,40.000,17.871
2015,5,12,20.500,45.000,15.562
2015,5,13,22.000,43.000,16.808
2015,5,14,21.700,60.000,10.752
2015,5,15,15.500,52.000,16.894
2015,5,16,17.000,42.000,25.252
2015,5,17,18.200,52.000,14.654
2015,5,18,19.500,43.000,16.779
2015,5,19,15.600,80.000,9.208
2015,5,20,11.300,96.000,15.217
2015,5,21,13.100,80.000,15.269
2015,5,22,14.600,64.000,17.090
2015,5,23,16.100,52.000,18.423
2015,5,24,18.000,45.000,14.338
2015,5,25,18.600,52.000,18.498
2015,5,26,17.200,66.000,17.400
2015,5,27,16.100,77.000,16.081
2015,5,28,17.400,69.000,19.400
2015,5,29,18.400,55.000,17.415
2015,5,30,18.600,56.000,11.554
2015,5,31,18.600,65.000,8.683
2015,6,1,20.800,48.000,13.390
2015,6,2,20.400,55.000,14.713
2015,6,3,22.600,37.000,14.369
2015,6,4,23.300,36.000,12.725
2015,6,5,23.800,30.000,19.375
2015,6,6,24.000,40.000,10.510
2015,6,7,24.400,41.000,12.229
2015,6,8,24.400,46.000,13.665
2015,6,9,21.800,57.000,9.021
2015,6,10,22.500,61.000,9.696
2015,6,11,21.500,70.000,23.021
2015,6,12,20.900,70.000,14.023
2015,6,13,20.000,85.000,6.848
2015,6,14,20.100,66.000,16.423
2015,6,15,18.200,88.000,8.648
2015,6,16,18.400,65.000,12.138
